brand,model,spec_group,spec_name,raw_value,normalized_value,unit,source_url
TMS LITE,MA-IDD-LC-20-V1,page,Product Page Title,DK-MA-IDD-LC-20-V1,DK-MA-IDD-LC-20-V1,mA,https://www.tms-lite.com/dk-ma-idd-lc-20-v1
TMS LITE,MA-IDD-X-150D30-4-RGBW-12V-16CH,page,Product Page Title,DL-MA-IDD-X-150D30-4-RGBW-12V-16CH,DL-MA-IDD-X-150D30-4-RGBW-12V-16CH,mA,https://www.tms-lite.com/dl-ma-idd-x-150d30-4-rgbw-12v-16ch
TMS LITE,MA-IDD-X-225D40-8-RGBW-24V-16CH,page,Product Page Title,DL-MA-IDD-X-225D40-8-RGBW-24V-16CH,DL-MA-IDD-X-225D40-8-RGBW-24V-16CH,mA,https://www.tms-lite.com/dl-ma-idd-x-225d40-8-rgbw-24v-16ch
TMS LITE,MA-IDD-X-225D40-8-RGBW-24V-16CH,page,Product Page Title,D-MA-IDD-X-225D40-8-RGBW-24V-16CH,D-MA-IDD-X-225D40-8-RGBW-24V-16CH,mA,https://www.tms-lite.com/dl-ma-idd-x-225d40-8-rgbw-24v-16ch-rs232
TMS LITE,MA-IDQ-LC-20-V1,page,Product Page Title,DK-MA-IDQ-LC-20-V1,DK-MA-IDQ-LC-20-V1,mA,https://www.tms-lite.com/dk-ma-idq-lc-20-v1
TMS LITE,MA-IDQ-X-150D30-4-RGBW-12V-16CH,page,Product Page Title,DL-MA-IDQ-X-150D30-4-RGBW-12V-16CH,DL-MA-IDQ-X-150D30-4-RGBW-12V-16CH,mA,https://www.tms-lite.com/dl-ma-idq-x-150d30-4-rgbw-12v-16ch
TMS LITE,MA-IDQ-X-225D40-8-RGBW-24V-16CH,page,Product Page Title,DL-MA-IDQ-X-225D40-8-RGBW-24V-16CH,DL-MA-IDQ-X-225D40-8-RGBW-24V-16CH,mA,https://www.tms-lite.com/dl-ma-idq-x-225d40-8-rgbw-24v-16ch
TMS LITE,MA-IDQ-X-225D40-8-RGBW-24V-16CH,page,Product Page Title,D-MA-IDQ-X-225D40-8-RGBW-24V-16CH,D-MA-IDQ-X-225D40-8-RGBW-24V-16CH,mA,https://www.tms-lite.com/dl-ma-idq-x-225d40-8-rgbw-24v-16ch-rs232
TMS LITE,MD-IDQ3,page,Product Page Title,RGBW ILLUMINATION - MD-IDQ3,RGBW ILLUMINATION - MD-IDQ3,,https://www.tms-lite.com/rgbw-illumination-md-idq3
TMS LITE,MD-IDQ3-360-1-RGBW,table_1,Current,1120mA 1600mA,1120mA 1600mA,mA,https://www.tms-lite.com/rgbw-illumination-md-idq3.html
TMS LITE,MD-IDQ3-360-1-RGBW,table_1,Voltage (V) / Watt (W),24V / 26.88W 24V / 38.4W,24V / 26.88W 24V / 38.4W,V,https://www.tms-lite.com/rgbw-illumination-md-idq3.html
TMS LITE,MD-IDQ3-360-1-RGBW,table_1,Weight (g),4800,4800,g,https://www.tms-lite.com/rgbw-illumination-md-idq3.html
TMS LITE,MD-IDQ3-360-1-RGBW,table_2,A (mm),461,461,mm,https://www.tms-lite.com/rgbw-illumination-md-idq3.html
TMS LITE,MD-IDQ3-360-1-RGBW,table_2,B (mm),406.7,406.7,mm,https://www.tms-lite.com/rgbw-illumination-md-idq3.html
TMS LITE,MD-IDQ3-360-1-RGBW,table_2,C (mm),322.1,322.1,mm,https://www.tms-lite.com/rgbw-illumination-md-idq3.html
TMS LITE,MD-IDQ3-360-X-X,table_1,Current,1120mA 1600mA,1120mA 1600mA,mA,https://www.tms-lite.com/md-idq-3-serie.html
TMS LITE,MD-IDQ3-360-X-X,table_1,Voltage (V) / Watt (W),24V / 26.88W 24V / 38.4W,24V / 26.88W 24V / 38.4W,V,https://www.tms-lite.com/md-idq-3-serie.html
TMS LITE,MD-IDQ3-360-X-X,table_1,Weight (g),4800,4800,g,https://www.tms-lite.com/md-idq-3-serie.html
TMS LITE,MD-IDQ3-360-X-X,table_2,A (mm),461,461,mm,https://www.tms-lite.com/md-idq-3-serie.html
TMS LITE,MD-IDQ3-360-X-X,table_2,B (mm),406.7,406.7,mm,https://www.tms-lite.com/md-idq-3-serie.html
TMS LITE,MD-IDQ3-360-X-X,table_2,C (mm),322.1,322.1,mm,https://www.tms-lite.com/md-idq-3-serie.html
TMS LITE,MD-IDT3,page,Product Page Title,RGBW ILLUMINATION - MD-IDT3,RGBW ILLUMINATION - MD-IDT3,,https://www.tms-lite.com/rgbw-illumination-md-idt3
TMS LITE,MD-IDT3-00-360-1-RGBW,table_1,Current,560mA 800mA,560mA 800mA,mA,https://www.tms-lite.com/rgbw-illumination-md-idt3.html
TMS LITE,MD-IDT3-00-360-1-RGBW,table_1,Voltage (V) / Watt (W),24V / 13.44W 24V / 19.2W,24V / 13.44W 24V / 19.2W,V,https://www.tms-lite.com/rgbw-illumination-md-idt3.html
TMS LITE,MD-IDT3-00-360-1-RGBW,table_1,Weight (g),4900,4900,g,https://www.tms-lite.com/rgbw-illumination-md-idt3.html
TMS LITE,MD-IDT3-00-360-1-RGBW,table_2,A (mm),512.2,512.2,mm,https://www.tms-lite.com/rgbw-illumination-md-idt3.html
TMS LITE,MD-IDT3-00-360-1-RGBW,table_2,B (mm),462,462,mm,https://www.tms-lite.com/rgbw-illumination-md-idt3.html
TMS LITE,MD-IDT3-00-360-1-RGBW,table_2,C (mm),50,50,mm,https://www.tms-lite.com/rgbw-illumination-md-idt3.html
TMS LITE,MD-IDT3-00-360-1-X,table_1,Current,560mA 800mA,560mA 800mA,mA,https://www.tms-lite.com/md-idt-3-serie.html
TMS LITE,MD-IDT3-00-360-1-X,table_1,Voltage (V) / Watt (W),24V / 13.44W 24V / 19.2W,24V / 13.44W 24V / 19.2W,V,https://www.tms-lite.com/md-idt-3-serie.html
TMS LITE,MD-IDT3-00-360-1-X,table_1,Weight (g),4900,4900,g,https://www.tms-lite.com/md-idt-3-serie.html
TMS LITE,MD-IDT3-00-360-1-X,table_2,A (mm),512.2,512.2,mm,https://www.tms-lite.com/md-idt-3-serie.html
TMS LITE,MD-IDT3-00-360-1-X,table_2,B (mm),462,462,mm,https://www.tms-lite.com/md-idt-3-serie.html
TMS LITE,MD-IDT3-00-360-1-X,table_2,C (mm),50,50,mm,https://www.tms-lite.com/md-idt-3-serie.html
TMS LITE,MD-MLBQ,page,Product Page Title,RGBW ILLUMINATION - MD-MLBQ,RGBW ILLUMINATION - MD-MLBQ,,https://www.tms-lite.com/rgbw-illumination-md-mlbq
TMS LITE,MD-MLBQ-00-360-2-RGBW,table_1,Current,1120mA 1600mA,1120mA 1600mA,mA,https://www.tms-lite.com/rgbw-illumination-md-mlbq.html
TMS LITE,MD-MLBQ-00-360-2-RGBW,table_1,Voltage (V) / Watt (W),24V / 26.88W 24V / 38.4W,24V / 26.88W 24V / 38.4W,V,https://www.tms-lite.com/rgbw-illumination-md-mlbq.html
TMS LITE,MD-MLBQ-00-360-2-RGBW,table_1,Weight (g),3000,3000,g,https://www.tms-lite.com/rgbw-illumination-md-mlbq.html
TMS LITE,MD-MLBQ-00-360-2-RGBW,table_2,A (mm),511.5,511.5,mm,https://www.tms-lite.com/rgbw-illumination-md-mlbq.html
TMS LITE,MD-MLBQ-00-360-2-RGBW,table_2,B (mm),491.5,491.5,mm,https://www.tms-lite.com/rgbw-illumination-md-mlbq.html
TMS LITE,MD-MLBQ-00-360-2-RGBW,table_2,C (mm),460.3,460.3,mm,https://www.tms-lite.com/rgbw-illumination-md-mlbq.html
TMS LITE,MD-MLBQ-00-360-2-RGBW,table_2,D (mm),360,360,mm,https://www.tms-lite.com/rgbw-illumination-md-mlbq.html
TMS LITE,MD-MLBQ-00-360-2-X,table_1,Current,1120mA 1600mA,1120mA 1600mA,mA,https://www.tms-lite.com/md-mlbq-serie.html
TMS LITE,MD-MLBQ-00-360-2-X,table_1,Voltage (V) / Watt (W),24V / 26.88W 24V / 38.4W,24V / 26.88W 24V / 38.4W,V,https://www.tms-lite.com/md-mlbq-serie.html
TMS LITE,MD-MLBQ-00-360-2-X,table_1,Weight (g),3000,3000,g,https://www.tms-lite.com/md-mlbq-serie.html
TMS LITE,MD-MLBQ-00-360-2-X,table_2,A (mm),511.5,511.5,mm,https://www.tms-lite.com/md-mlbq-serie.html
TMS LITE,MD-MLBQ-00-360-2-X,table_2,B (mm),491.5,491.5,mm,https://www.tms-lite.com/md-mlbq-serie.html
TMS LITE,MD-MLBQ-00-360-2-X,table_2,C (mm),460.3,460.3,mm,https://www.tms-lite.com/md-mlbq-serie.html
TMS LITE,MD-MLBQ-00-360-2-X,table_2,D (mm),360,360,mm,https://www.tms-lite.com/md-mlbq-serie.html
TMS LITE,MLBQ,page,Product Page Title,RGBW ILLUMINATION - MLBQ,RGBW ILLUMINATION - MLBQ,,https://www.tms-lite.com/rgbw-illumination-mlbq
TMS LITE,MLBQ-00-090-2-RGBW,table_0,Current,280mA 400mA,280mA 400mA,mA,https://www.tms-lite.com/mlbq-rgbw-beleuchtungen.html
TMS LITE,MLBQ-00-090-2-RGBW,table_0,Voltage (V)/Watt (W),24V / 6.72W 24V / 9.6W,24V / 6.72W 24V / 9.6W,V,https://www.tms-lite.com/mlbq-rgbw-beleuchtungen.html
TMS LITE,MLBQ-00-090-2-RGBW,table_0,Weight (g),410,410,g,https://www.tms-lite.com/mlbq-rgbw-beleuchtungen.html
TMS LITE,MLBQ-00-090-2-RGBW,table_1,A (mm),170,170,mm,https://www.tms-lite.com/mlbq-rgbw-beleuchtungen.html
TMS LITE,MLBQ-00-090-2-RGBW,table_1,B (mm),145.8,145.8,mm,https://www.tms-lite.com/mlbq-rgbw-beleuchtungen.html
TMS LITE,MLBQ-00-090-2-RGBW,table_1,C (mm),120,120,mm,https://www.tms-lite.com/mlbq-rgbw-beleuchtungen.html
TMS LITE,MLBQ-00-090-2-RGBW,table_1,Datasheet,3D View,3D View,,https://www.tms-lite.com/mlbq-serie.html
TMS LITE,MLBQ-00-090-2-RGBW,table_1,Drawing (2D),PDF,PDF,,https://www.tms-lite.com/mlbq-serie.html
TMS LITE,MLBQ-00-090-2-RGBW,table_1,STEP (3D),DXF,DXF,,https://www.tms-lite.com/mlbq-serie.html
TMS LITE,MLBQ-00-090-2-RGBW,table_1,extra_4,RGBW,RGBW,,https://www.tms-lite.com/mlbq-serie.html
TMS LITE,MLBQ-00-090-2-RGBW,table_2,Current,280mA 400mA,280mA 400mA,mA,https://www.tms-lite.com/mlbq-serie.html
TMS LITE,MLBQ-00-090-2-RGBW,table_2,Datasheet,3D-View,3D-View,,https://www.tms-lite.com/mlbq-rgbw-beleuchtungen.html
TMS LITE,MLBQ-00-090-2-RGBW,table_2,Drawing (2D),PDF,PDF,,https://www.tms-lite.com/mlbq-rgbw-beleuchtungen.html
TMS LITE,MLBQ-00-090-2-RGBW,table_2,STEP (3D),DXF,DXF,,https://www.tms-lite.com/mlbq-rgbw-beleuchtungen.html
TMS LITE,MLBQ-00-090-2-RGBW,table_2,Voltage (V) / Watt (W),24V / 6.72W 24V / 9.6W,24V / 6.72W 24V / 9.6W,V,https://www.tms-lite.com/mlbq-serie.html
TMS LITE,MLBQ-00-090-2-RGBW,table_2,Weight (g),410,410,g,https://www.tms-lite.com/mlbq-serie.html
TMS LITE,MLBQ-00-090-2-RGBW,table_2,extra_4,RGBW,RGBW,,https://www.tms-lite.com/mlbq-rgbw-beleuchtungen.html
TMS LITE,MLBQ-00-090-2-RGBW,table_3,A (mm),170,170,mm,https://www.tms-lite.com/mlbq-serie.html
TMS LITE,MLBQ-00-090-2-RGBW,table_3,B (mm),145.8,145.8,mm,https://www.tms-lite.com/mlbq-serie.html
TMS LITE,MLBQ-00-090-2-RGBW,table_3,C (mm),120,120,mm,https://www.tms-lite.com/mlbq-serie.html
TMS LITE,MLBX2-00-060-2-RGB,table_1,Datasheet,3D View,3D View,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-RGB,table_1,Drawing (2D),RGB: PDF,RGB: PDF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-RGB,table_1,STEP (3D),RGB: DXF,RGB: DXF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-RGB,table_1,extra_4,RGB,RGB,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-RGB,table_3,Current,50mA 40mA 40mA,50mA 40mA 40mA,mA,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-RGB,table_3,Voltage (V) / Watt (W),24V / 1.20W 24V / 0.96W 24V / 0.96W,24V / 1.20W 24V / 0.96W 24V / 0.96W,V,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-RGB,table_3,Weight (g),90,90,g,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-RGB,table_4,A (mm),72.0,72.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-RGB,table_4,B (mm),60.0,60.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_1,Datasheet,3D View,3D View,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_1,Drawing (2D),PDF,PDF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_1,STEP (3D),DXF,DXF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_1,extra_4,Red,Red,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_1,extra_5,Green,Green,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_1,extra_6,Blue,Blue,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_1,extra_7,White,White,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_2,Current,96mA 96mA,96mA 96mA,mA,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_2,Voltage (V) / Watt (W),24V / 2.304W 24V / 2.304W,24V / 2.304W 24V / 2.304W,V,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_2,Weight (g),75,75,g,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_4,A (mm),72.0,72.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-060-2-X,table_4,B (mm),60.0,60.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-RGB,table_1,Datasheet,3D View,3D View,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-RGB,table_1,Drawing (2D),RGB: PDF,RGB: PDF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-RGB,table_1,STEP (3D),RGB: DXF,RGB: DXF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-RGB,table_1,extra_4,RGB,RGB,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-RGB,table_3,Current,75mA 60mA 60mA,75mA 60mA 60mA,mA,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-RGB,table_3,Voltage (V) / Watt (W),24V / 1.80W 24V / 1.44W 24V / 1.44W,24V / 1.80W 24V / 1.44W 24V / 1.44W,V,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-RGB,table_3,Weight (g),120,120,g,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-RGB,table_4,A (mm),102.0,102.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-RGB,table_4,B (mm),90.0,90.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_1,Datasheet,3D View,3D View,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_1,Drawing (2D),PDF,PDF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_1,STEP (3D),DXF,DXF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_1,extra_4,Red,Red,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_1,extra_5,Green,Green,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_1,extra_6,Blue,Blue,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_1,extra_7,White,White,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_2,Current,144mA 144mA,144mA 144mA,mA,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_2,Voltage (V) / Watt (W),24V / 3.46W 24V / 3.46W,24V / 3.46W 24V / 3.46W,V,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_2,Weight (g),96,96,g,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_4,A (mm),102.0,102.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-090-2-X,table_4,B (mm),90.0,90.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-RGB,table_1,Datasheet,3D View,3D View,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-RGB,table_1,Drawing (2D),RGB: PDF,RGB: PDF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-RGB,table_1,STEP (3D),RGB: DXF,RGB: DXF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-RGB,table_1,extra_4,RGB,RGB,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-RGB,table_3,Current,100mA 80mA 80mA,100mA 80mA 80mA,mA,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-RGB,table_3,Voltage (V) / Watt (W),24V / 2.40W 24V / 1.92W 24V / 1.92W,24V / 2.40W 24V / 1.92W 24V / 1.92W,V,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-RGB,table_3,Weight (g),140,140,g,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-RGB,table_4,A (mm),132.0,132.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-RGB,table_4,B (mm),120.0,120.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_1,Datasheet,3D View,3D View,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_1,Drawing (2D),PDF,PDF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_1,STEP (3D),DXF,DXF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_1,extra_4,Red,Red,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_1,extra_5,Green,Green,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_1,extra_6,Blue,Blue,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_1,extra_7,White,White,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_2,Current,192mA 192mA,192mA 192mA,mA,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_2,Voltage (V) / Watt (W),24V / 4.61W 24V / 4.61W,24V / 4.61W 24V / 4.61W,V,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_2,Weight (g),118,118,g,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_4,A (mm),132.0,132.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-120-2-X,table_4,B (mm),120.0,120.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-RGB,table_1,Datasheet,3D View,3D View,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-RGB,table_1,Drawing (2D),RGB: PDF,RGB: PDF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-RGB,table_1,STEP (3D),RGB: DXF,RGB: DXF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-RGB,table_1,extra_4,RGB,RGB,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-RGB,table_3,Current,125mA 100mA 100mA,125mA 100mA 100mA,mA,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-RGB,table_3,Voltage (V) / Watt (W),24V / 3.00W 24V / 2.40W 24V / 2.40W,24V / 3.00W 24V / 2.40W 24V / 2.40W,V,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-RGB,table_3,Weight (g),170,170,g,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-RGB,table_4,A (mm),162.0,162.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-RGB,table_4,B (mm),150.0,150.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_1,Datasheet,3D View,3D View,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_1,Drawing (2D),PDF,PDF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_1,STEP (3D),DXF,DXF,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_1,extra_4,Red,Red,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_1,extra_5,Green,Green,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_1,extra_6,Blue,Blue,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_1,extra_7,White,White,,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_2,Current,240mA 240mA,240mA 240mA,mA,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_2,Voltage (V) / Watt (W),24V / 5.76W 24V / 5.76W,24V / 5.76W 24V / 5.76W,V,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_2,Weight (g),139,139,g,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_4,A (mm),162.0,162.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLBX2-00-150-2-X,table_4,B (mm),150.0,150.0,mm,https://www.tms-lite.com/mlbx-serie.html
TMS LITE,MLLA-4CH,table_1,DATASHEET (ID),3D View,3D View,,https://www.tms-lite.com/4-section-led-illumination-series-1091998366.html
TMS LITE,MLLA-4CH,table_1,DXF (2D),2D View,2D View,,https://www.tms-lite.com/4-section-led-illumination-series-1091998366.html
TMS LITE,MLLA-4CH,table_1,PDF (2D),MLLA-90-200-1-X-24V-4CH,MLLA-90-200-1-X-24V-4CH,,https://www.tms-lite.com/4-section-led-illumination-series-1091998366.html
TMS LITE,MLLA-4CH,table_1,STEP (3D),2D View,2D View,,https://www.tms-lite.com/4-section-led-illumination-series-1091998366.html
TMS LITE,MLLA-4CH,table_1,extra_5,Datasheet - Red,Datasheet - Red,,https://www.tms-lite.com/4-section-led-illumination-series-1091998366.html
TMS LITE,MLLA-4CH,table_1,extra_6,For further details please contact us,For further details please contact us,,https://www.tms-lite.com/4-section-led-illumination-series-1091998366.html
TMS LITE,MLLA-4CH,table_1,extra_7,For further details please contact us,For further details please contact us,,https://www.tms-lite.com/4-section-led-illumination-series-1091998366.html
TMS LITE,MLLA-4CH,table_1,extra_8,Datasheet - White,Datasheet - White,,https://www.tms-lite.com/4-section-led-illumination-series-1091998366.html
TMS LITE,OD-LSQ-24V-V1,page,Product Page Title,DK-OD-LSQ-24V-V1,DK-OD-LSQ-24V-V1,,https://www.tms-lite.com/dk-od-lsq-24v-v1
TMS LITE,OD-LSQF-24V-V1,page,Product Page Title,DK-OD-LSQF-24V-V1,DK-OD-LSQF-24V-V1,,https://www.tms-lite.com/dk-od-lsqf-24v-v1
TMS LITE,PM2-025,page,Product Page Title,MODULAR ILLUMINATION - PM2-025,MODULAR ILLUMINATION - PM2-025,,https://www.tms-lite.com/modular-illumination-pm2-025
TMS LITE,PM2-025-X-CUBE-MODULE,table_1,Current,200mA 400mA,200mA 400mA,mA,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_1,Voltage (V) / Watt (W),24V / 4.8W 24V / 9.6W,24V / 4.8W 24V / 9.6W,V,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_1,Weight (g),280,280,g,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_3,A (mm),58,58,mm,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_3,B (mm),35.45,35.45,mm,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_3,C (mm),91,91,mm,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_3,D (mm),24.5,24.5,mm,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_3,E (mm),38,38,mm,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_3,F (mm),23.5,23.5,mm,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_3,G (mm),16,16,g,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_3,H (mm),27,27,mm,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_4,Datasheet,3D-view,3D-view,,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_4,Drawing (2D),PDF,PDF,,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_4,STEP (3D),DXF,DXF,,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_4,extra_4,Red,Red,,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-CUBE-MODULE,table_4,extra_5,White,White,,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-HPD2-00-050-1-X-24V,table_1,Current,120mA 120mA,120mA 120mA,mA,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-HPD2-00-050-1-X-24V,table_1,Voltage (V) / Watt (W),24V / 2.88W 24V / 2.88W,24V / 2.88W 24V / 2.88W,V,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-HPD2-00-050-1-X-24V,table_1,Weight (g),445,445,g,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-HPD2-00-050-1-X-24V,table_3,A (mm),63.7,63.7,mm,https://www.tms-lite.com/pm2-series.html
TMS LITE,PM2-025-X-HPD2-00-050-1-X-24V,table_3,B (mm),78,78,mm,https://www.tms-lite.com/pm2-series.html
